id,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,side_a_new_id,side_a,side_b_new_id,side_b,country_id,country,region,source_article,year,date_start,date_end,deaths_a,deaths_b,civilian_deaths,unknown,best,high,low,latitude,longitude,electoral_vio,electoral_vio_uncertainty,electoral_vio_source,electoral_purpose,electoral_side_a,electoral_side_a_2,electoral_side_a_inc,electoral_side_b,electoral_side_b_2,electoral_side_b_inc,electoral_perpetrator,electoral_targets,electoral_type,electoral_timing,relid,ucdp_ged,Afghanistan,Albania,Algeria,Angola,Bangladesh,Benin,Bolivia,Brazil,Burundi,Cambodia (Kampuchea),Central African Republic,Colombia,Congo,DR Congo (Zaire),Djibouti,Dominican Republic,Ecuador,Egypt,El Salvador,Ethiopia,Fiji,Gambia,Georgia,Ghana,Guatemala,Guinea,Guinea-Bissau,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Kenya,Kosovo,Kyrgyzstan,Lebanon,Lesotho,Libya,Madagascar (Malagasy),Malawi,Malaysia,Mali,Mauritania,Mexico,Moldova,Mozambique,Myanmar (Burma),Namibia,Nepal,Nicaragua,Nigeria,Pakistan,Papua New Guinea,Peru,Philippines,Russia (Soviet Union),Senegal,Serbia (Yugoslavia),Sierra Leone,Somalia,South Africa,Spain,Sri Lanka,Sudan,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Kingdom,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Africa,Americas,Asia,Europe,Middle East,electoral_vio_uncertainty_0,electoral_vio_uncertainty_1,electoral_vio_uncertainty_2,type_of_violence_1,type_of_violence_2,type_of_violence_3,type_of_violence_4,electoral_perpetrator_1,electoral_perpetrator_2,electoral_perpetrator_3,electoral_perpetrator_4,side_a_Civilians,side_a_ExternActors,side_a_Militia,side_a_Other,side_a_PoliticalSupporters,side_a_Politicians,Public officials,side_a_RebelGroup,side_a_SecurityForces,side_a_Unclear,side_b_Civilians,side_b_Militia,side_b_Other,side_b_PoliticalSupporters,side_b_Politicians,side_b_PublicOfficials,side_b_RebelGroup,side_b_SecurityForces,side_b_Unclear,electoral_purpose_disrupt,electoral_purpose_divergent affiliations,electoral_purpose_crack down on protest and/or riot,electoral_purpose_protect results,electoral_purpose_unclear,electoral_purpose_spell,electoral_purpose_eliminate opponent,electoral_purpose_retaliate violent acts,electoral_purpose_overturn results,electoral_purpose_secure elections,electoral_purpose_preemptive violence,electoral_purpose_prevent from voting,electoral_purpose_shape results,electoral_purpose_retaliate for voting for other candidate,electoral_purpose_repress opposition,electoral_purpose_punishment,electoral_purpose_crack down on prostest and/or riot,electoral_purpose_oppose democratic conduct,electoral_purpose_intimidate opponent,electoral_purpose_demand democratic conduct,electoral_purpose_hinder electoral misconduct,electoral_purpose_retaliate for voting for alternative candidate,electoral_purpose_crack down on riot and/or protest,electoral_purpose_retaliate for voting for candidate,electoral_purpose_forcibly displace groups in order to shape results,electoral_purpose_retaliate acts in electoral process,electoral_purpose_prevent electoral misconduct,electoral_purpose_Unknown,electoral_purpose_secure election,electoral_purpose_crackdown on protest and/or riot,electoral_purpose_call for change in electoral process,electoral_purpose_Secure elections,electoral_purpose_intimidate voters,electoral_purpose_crack down on riots and/or protests,electoral_purpose_.,electoral_purpose_crack down on protest and/or riot/retaliate violent events,electoral_purpose_Unclear,electoral_purpose_diverging affiliations,electoral_targets_2,electoral_targets_6,electoral_targets_3,electoral_targets_5,electoral_targets_10,electoral_targets_1,electoral_targets_9,electoral_targets_7,electoral_targets_11,electoral_targets_-99,electoral_targets_8,electoral_targets_4,electoral_type_2,electoral_type_1,electoral_type_3,electoral_type_4,electoral_type_5,"electoral_type_2,3","electoral_type_1,3","electoral_type_1,4",electoral_timing_2,electoral_timing_1,electoral_timing_3,electoral_timing_4,electoral_timing_8,country_new,Country_x,Abbreviation,year_string,country_year,Country_y,Year,Country Abbreviation,GDP (constant 2015 US$),GDP growth (annual %),GDP per capita (constant 2015 US$),Gini index,"Inflation, consumer prices (annual %)",Political Stability and Absence of Violence/Terrorism: Estimate,"Unemployment, total (% of total labor force) (modeled ILO estimate)"
147323,2,13332,Libya Dawn - Zintan Military Council,14251,5861,Libya Dawn,5940,Zintan Military Council,620,Libya,Africa,"""BBC Monitoring Middle East,2014-08-17,Heavy fighting in Libya's capital as Benghazi group formed ""to end violence""""",2014,2014-08-17,2014-08-17,0,0,0,7,7,7,7,32.8925,13.18,1,1,"UCDP Encyclopedia and Amnesty International, Amnesty International Report 2014/15 - Libya, 25 February 2015, available at: https://www.refworld.org/docid/54f07dce15.html [accessed 21 October 2019].    Daveed Gartenstein-Ross & Nathaniel Barr, 2015. Dignity and Dawn: Libya’s Escalating Civil War. ICCT Research Paper. February 2015.",overturn results,Milita,,0,Milita,,1,3,7,1,3,LIB-2014-2-14251-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Libya,Libya,LBY,2014,LBY2014,Libya,2014,LBY,49131516065.32511,-23.042805828221503,8057.30035884057,0.0,2.43294141599225,-2.35340714454651,19.369
147360,1,11346,Libya:Government,14249,111,Government of Libya,5940,Zintan Military Council,620,Libya,Africa,"""Agence France Presse,2014-09-17,Libya Islamists launch new assault on Benghazi airport""",2014,2014-09-16,2014-09-16,0,4,0,0,4,4,4,32.8925,13.18,1,1,None/Unknown,overturn results,Security forces,,1,Milita,,0,2,6;7,1,3,LIB-2014-1-14249-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Libya,Libya,LBY,2014,LBY2014,Libya,2014,LBY,49131516065.32511,-23.042805828221503,8057.30035884057,0.0,2.43294141599225,-2.35340714454651,19.369
147372,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,4,0,0,4,4,4,34.95,71.13333299999999,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147373,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,4,0,0,4,4,4,34.33333,70.41667,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147374,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,4,0,0,4,4,4,34.783333,70.183333,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147375,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,4,0,0,4,4,4,35.75,69,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147376,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,4,0,0,4,4,4,32.25,67.25,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147377,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,3,0,0,3,3,3,34.25,68,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147378,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,3,0,0,3,3,3,33.33333,67.75,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147379,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""Xinhua News Agency,2014-04-01,About 30 Taliban insurgent members killed in security operations""",2014,2014-03-31,2014-04-01,0,3,0,0,3,3,3,33.666667,69.33333,1,0,None/Unknown,secure elections,Security forces,,1,Rebel group,,0,1,7,2;3,1,AFG-2014-1-327-708.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147383,3,514,Taleban - Civilians,981,303,Taleban,1,Civilians,700,Afghanistan,Asia,None/Unknown,2014,2014-04-01,2014-04-02,0,0,9,0,9,9,9,35.453711,66.59878500000001,1,1,None/Unknown,disrupt,Rebel group,,0,Civilians,,0,1,1,3,1,AFG-2014-3-1146-31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147416,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""BBC Monitoring South Asia,2014-04-05,Two policemen, three insurgents killed in clashes in Afghan south""",2014,2014-04-05,2014-04-05,2,0,0,0,2,2,2,32.0887,66.7967,1,0,spell,disrupt,Security forces,,1,Rebel group,,0,2,6,2;3,2,AFG-2014-1-327-739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147417,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""BBC Monitoring South Asia,2014-04-05,Two policemen, three insurgents killed in clashes in Afghan south""",2014,2014-04-05,2014-04-05,0,3,0,0,3,3,3,31.908849,66.52015299999999,1,0,None/Unknown,disrupt,Security forces,,1,Rebel group,,0,2,6,2;3,2,AFG-2014-1-327-740,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147419,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""BBC Monitoring South Asia,2014-04-06,Afghan ministry reports killing nearly 100 militants during security operations""",2014,2014-04-04,2014-04-05,0,9,0,0,9,9,9,33.516229,67.114352,1,0,None/Unknown,disrupt;secure elections,Security forces,,1,Rebel group,,0,4,3;7,2;3,2,AFG-2014-1-327-741.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147421,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""BBC Monitoring South Asia,2014-04-06,Afghan ministry reports killing nearly 100 militants during security operations""",2014,2014-04-04,2014-04-05,0,9,0,0,9,9,9,33.414025,68.207658,1,0,None/Unknown,disrupt;secure elections,Security forces,,1,Rebel group,,0,4,3;7,2;3,2,AFG-2014-1-327-741.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147422,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""BBC Monitoring South Asia,2014-04-06,Afghan ministry reports killing nearly 100 militants during security operations""",2014,2014-04-04,2014-04-05,0,9,0,0,9,9,9,33.472932,68.657758,1,0,None/Unknown,disrupt;secure elections,Security forces,,1,Rebel group,,0,4,3;7,2;3,2,AFG-2014-1-327-741.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147423,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""BBC Monitoring South Asia,2014-04-06,Afghan ministry reports killing nearly 100 militants during security operations""",2014,2014-04-04,2014-04-05,0,9,0,0,9,9,9,33.220631,67.99650099999999,1,0,None/Unknown,disrupt;secure elections,Security forces,,1,Rebel group,,0,4,3;7,2;3,2,AFG-2014-1-327-741.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
147424,1,333,Afghanistan:Government,735,130,Government of Afghanistan,303,Taleban,700,Afghanistan,Asia,"""BBC Monitoring South Asia,2014-04-06,Afghan ministry reports killing nearly 100 militants during security operations""",2014,2014-04-04,2014-04-05,0,9,0,0,9,9,9,33.305843,68.446963,1,0,None/Unknown,disrupt;secure elections,Security forces,,1,Rebel group,,0,4,3;7,2;3,2,AFG-2014-1-327-741.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Afghanistan,Afghanistan,AFG,2014,AFG2014,Afghanistan,2014,AFG,18860496592.514988,2.724543363948868,576.4878203347816,0.0,4.67399603536305,-2.41106843948364,7.91
